0, ENVOY_2, train result train_acc ,0.593939
0, ENVOY_2, locally_tuned_model_validate result validation_accuracy ,0.466667
0, ENVOY_2, aggregated_model_validate result validation_accuracy ,0.450000
0, ENVOY_3, train result train_acc ,0.630303
0, ENVOY_3, locally_tuned_model_validate result validation_accuracy ,0.550000
0, ENVOY_3, aggregated_model_validate result validation_accuracy ,0.516667
0, ENVOY_1, train result train_acc ,0.787879
0, ENVOY_1, locally_tuned_model_validate result validation_accuracy ,0.550000
0, ENVOY_1, aggregated_model_validate result validation_accuracy ,0.633333
0, Aggregator, train result train_acc ,0.670707
0, Aggregator, locally_tuned_model_validate result validation_accuracy ,0.522222
0, Aggregator, aggregated_model_validate result validation_accuracy ,0.533333
1, ENVOY_1, train result train_acc ,0.836364
1, ENVOY_1, locally_tuned_model_validate result validation_accuracy ,0.516667
1, ENVOY_1, aggregated_model_validate result validation_accuracy ,0.650000
1, ENVOY_2, train result train_acc ,0.660606
1, ENVOY_2, locally_tuned_model_validate result validation_accuracy ,0.483333
1, ENVOY_2, aggregated_model_validate result validation_accuracy ,0.500000
1, ENVOY_3, train result train_acc ,0.654545
1, ENVOY_3, locally_tuned_model_validate result validation_accuracy ,0.600000
1, ENVOY_3, aggregated_model_validate result validation_accuracy ,0.533333
1, Aggregator, train result train_acc ,0.717172
1, Aggregator, locally_tuned_model_validate result validation_accuracy ,0.533333
1, Aggregator, aggregated_model_validate result validation_accuracy ,0.561111
2, ENVOY_3, train result train_acc ,0.672727
2, ENVOY_3, locally_tuned_model_validate result validation_accuracy ,0.566667
2, ENVOY_3, aggregated_model_validate result validation_accuracy ,0.583333
2, ENVOY_1, train result train_acc ,0.866667
2, ENVOY_1, locally_tuned_model_validate result validation_accuracy ,0.600000
2, ENVOY_1, aggregated_model_validate result validation_accuracy ,0.633333
2, ENVOY_2, train result train_acc ,0.654545
2, ENVOY_2, locally_tuned_model_validate result validation_accuracy ,0.533333
2, ENVOY_2, aggregated_model_validate result validation_accuracy ,0.500000
